date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
11/12/2016 16:00,49.42300034,15.83199978,44.47100067,11.15100002,5.383999825,2.569000006,20.3029995
11/12/2016 17:00,50.17699814,14.40799999,44.97999954,10.29300022,5.436999798,2.569000006,19.42399979
11/12/2016 18:00,52.43899918,14.82699966,45.70399857,9.972000122,5.436999798,2.569000006,18.76499939
11/12/2016 19:00,45.31800079,11.47599983,39.67300034,7.290999889,5.468999863,2.569000006,18.54500008
11/12/2016 20:00,47.32899857,12.48099995,41.4679985,8.095000267,5.468999863,2.569000006,18.32550049
11/12/2016 21:00,50.51200104,15.1619997,44.60499954,10.48099995,5.554999828,1.353999972,17.88549995
11/12/2016 22:00,44.64799881,11.72799969,40.77199936,8.657999992,4.31799984,1.353999972,17.00650024
11/12/2016 23:00,42.3030014,12.06299973,36.99200058,8.390000343,5.480000019,1.353999972,16.56749916
12/12/2016 00:00,43.39199829,13.23499966,38.4659996,9.704000473,5.34100008,1.353999972,16.34799957
12/12/2016 01:00,44.14599991,13.82199955,37.76900101,9.515999794,5.34100008,2.697000027,16.34799957
12/12/2016 02:00,38.95199966,11.56000042,33.80199814,7.987999916,5.447999954,1.481999993,16.78700066
12/12/2016 03:00,40.71099854,12.89999962,36.18799973,9.220999718,5.447999954,1.481999993,16.78700066
12/12/2016 04:00,41.04600143,12.7329998,36,9.220999718,5.447999954,1.481999993,16.34749985
12/12/2016 05:00,40.96300125,12.31400013,36.26800156,8.979999542,4.019000053,1.481999993,16.34749985
12/12/2016 06:00,41.63299942,12.48099995,36.29499817,8.925999641,5.181000233,1.481999993,16.34749985
12/12/2016 07:00,45.65399933,13.82199955,40.77199936,9.838000298,4.979000092,1.481999993,15.90849972
12/12/2016 08:00,41.2140007,11.47599983,36.05400085,7.827000141,4.979000092,1.481999993,15.90849972
12/12/2016 09:00,47.99900055,15.58100033,43.93500137,11.52600002,3.742000103,1.279000044,16.34749985
12/12/2016 10:00,42.05199814,10.72200012,38.17100143,7.612999916,3.742000103,1.279000044,18.32500076
12/12/2016 11:00,44.90000153,12.56499958,40.50299835,9.168000221,3.742000103,1.269000053,20.52249908
12/12/2016 12:00,45.82099915,14.07299995,42.80899811,10.82999992,3.742000103,1.246999979,21.62100029
12/12/2016 13:00,48.33399963,16.08300018,43.74700165,12.08899975,3.742000103,1.246999979,22.5
12/12/2016 14:00,48.5019989,16.33499908,44.47100067,12.65200043,3.742000103,1.246999979,22.71999931
12/12/2016 15:00,48.8370018,16.75399971,44.84600067,12.94699955,3.742000103,1.246999979,22.71999931
12/12/2016 16:00,50.26100159,17.00499916,45.16799927,12.65200043,5.052999973,1.246999979,22.71999931
12/12/2016 17:00,53.44400024,17.50799942,47.39300156,12.17000008,6.269000053,2.463000059,22.71999931
12/12/2016 18:00,52.35499954,16.67000008,44.84600067,11.3920002,7.014999866,2.463000059,22.06049919
12/12/2016 19:00,48.16699982,13.48700047,42.16500092,9.11400032,6.130000114,2.463000059,21.62100029
12/12/2016 20:00,49.5909996,13.98900032,43.1570015,9.168000221,7.302999973,2.463000059,21.18149948
12/12/2016 21:00,49.84199905,16.16699982,44.8730011,11.57999992,5.618999958,2.463000059,20.96199989
12/12/2016 22:00,51.34999847,17.67499924,44.14899826,12.41100025,6.887000084,2.463000059,20.74250031
12/12/2016 23:00,45.73699951,15.32999992,39.72600174,10.93700027,7.058000088,2.463000059,20.30249977
13/12/2016 00:00,45.40200043,15.83199978,38.86800003,11.55300045,5.745999813,2.463000059,20.08300018
13/12/2016 01:00,44.06200027,14.74300003,37.50099945,10.40100002,5.651000023,2.463000059,19.42399979
13/12/2016 02:00,38.53300095,12.31400013,32.9980011,8.73900032,5.651000023,2.463000059,18.76499939
13/12/2016 03:00,40.87900162,13.90499973,35.16899872,9.972000122,4.467000008,2.463000059,18.10549927
13/12/2016 04:00,41.2140007,12.31400013,37.36700058,9.168000221,4.478000164,2.463000059,17.66600037
13/12/2016 05:00,39.20299911,11.3920002,33.50699997,7.612999916,5.724999905,2.463000059,17.22649956
13/12/2016 06:00,40.125,12.06299973,36.48300171,8.925999641,3.858999968,1.246999979,16.78700066
13/12/2016 07:00,42.55400085,11.89500046,37.31399918,8.336999893,5.074999809,1.246999979,16.34749985
13/12/2016 08:00,39.62200165,9.885000229,35.65200043,7.157000065,3.625,1.215000033,15.90799999
13/12/2016 09:00,46.6590004,14.24100018,43.39899826,11.04399967,3.625,0,15.6885004
13/12/2016 10:00,40.45999908,10.38700008,36.85800171,7.559000015,3.730999947,1.246999979,15.2489996
13/12/2016 11:00,47.99900055,14.32400036,44.28300095,10.85599995,3.730999947,1.246999979,15.2489996
13/12/2016 12:00,47.07799911,13.98900032,43.74700165,11.15100002,2.494999886,0,15.46899986
13/12/2016 13:00,48.5019989,15.83199978,44.4980011,12.59899998,3.720999956,0,15.90849972
13/12/2016 14:00,43.64300156,11.72799969,40.31600189,8.68500042,3.677999973,0,16.34749985
13/12/2016 15:00,43.05699921,11.30900002,40.12799835,8.604999542,2.377000093,0,16.12800026
13/12/2016 16:00,50.59600067,14.82699966,47.07099915,11.33899975,3.604000092,1.236999989,16.12800026
13/12/2016 17:00,52.27099991,14.6590004,48.35800171,10.77600002,4.861999989,1.332999945,16.12800026
13/12/2016 18:00,51.01499939,13.40299988,47.36600113,9.918000221,4.894000053,1.322000027,16.12800026
13/12/2016 19:00,45.48600006,10.05200005,41.0929985,6.995999813,4.487999916,0,16.56749916
13/12/2016 20:00,48.5019989,11.89500046,43.47900009,8.470999718,4.467000008,1.246999979,16.12800026
13/12/2016 21:00,49.84199905,13.31900024,44.4980011,9.461999893,4.531000137,1.534999967,15.6885004
13/12/2016 22:00,47.99900055,13.15200043,42.91600037,9.649999619,4.531000137,0,15.46899986
13/12/2016 23:00,46.99399948,13.48700047,41.97800064,10.02499962,5.330999851,1.493000031,14.80949974
14/12/2016 00:00,43.72700119,12.22999954,39.24399948,9.006999969,3.944999933,1.460999966,13.93050003
14/12/2016 01:00,42.88899994,11.47599983,38.27899933,8.578000069,5.043000221,0,13.05150032
14/12/2016 02:00,39.45500183,10.80599976,35.54399872,7.774000168,5.043000221,1.42900002,12.61250019
14/12/2016 03:00,39.95700073,10.47099972,34.82099915,7.612999916,4.541999817,1.460999966,12.61250019
14/12/2016 04:00,41.13000107,11.22500038,37.52799988,8.657999992,4.616000175,0,11.73349953
14/12/2016 05:00,42.13499832,11.56000042,36.96500015,8.362999916,4.734000206,1.215000033,10.85449982
14/12/2016 06:00,40.71099854,10.55500031,37.28699875,8.255999565,3.710000038,0,10.19550037
14/12/2016 07:00,45.98899841,12.31400013,40.55699921,8.657999992,5.085000038,1.300999999,10.19550037
14/12/2016 08:00,45.31800079,11.89500046,41.41500092,8.711999893,4.114999771,0,9.975500107
14/12/2016 09:00,49.50699997,14.91100025,45.89099884,11.17800045,2.846999884,0,10.19499969
14/12/2016 10:00,46.74300003,11.47599983,43.90800095,8.578000069,2.846999884,0,10.41499996
14/12/2016 11:00,48.5019989,12.14599991,44.79199982,8.578000069,2.846999884,1.236999989,10.85449982
14/12/2016 12:00,51.51699829,14.24100018,47.84799957,10.53499985,4.061999798,1.236999989,11.95300007
14/12/2016 13:00,49.25600052,13.82199955,45.81100082,10.53499985,4.061999798,0,13.27149963
14/12/2016 14:00,49.3390007,14.32400036,45.81100082,10.90999985,4.061999798,1.246999979,15.6885004
14/12/2016 15:00,43.14099884,12.7329998,39.27000046,9.623000145,4.105000019,1.236999989,16.12750053
14/12/2016 16:00,43.64300156,11.3920002,38.89500046,7.881000042,4.125999928,1.246999979,15.24950027
14/12/2016 17:00,45.82099915,11.47599983,40.36899948,7.827000141,5.352000237,2.47300005,13.49100018
14/12/2016 18:00,55.11899948,15.24600029,48.38399887,10.69499969,6.546000004,2.47300005,12.39249992
14/12/2016 19:00,50.68000031,12.22999954,44.3370018,8.069000244,6.502999783,1.225999951,11.51350021
14/12/2016 20:00,49.75799942,11.47599983,42.7820015,6.861999989,6.225999832,2.463000059,10.85449982
14/12/2016 21:00,52.68999863,13.98900032,46.66899872,9.729999542,6.21600008,2.463000059,10.41499996
14/12/2016 22:00,50.4280014,14.32400036,45.0870018,10.13300037,5.629000187,1.567000031,9.975999832
14/12/2016 23:00,48.66899872,14.24100018,42.38000107,10.07900047,5.629000187,1.567000031,9.31649971
15/12/2016 00:00,43.89400101,12.22999954,39.24399948,8.953000069,5.629000187,1.567000031,8.656999588
15/12/2016 01:00,44.39699936,12.14599991,39.05599976,8.657999992,4.958000183,1.225999951,7.998000145
15/12/2016 02:00,44.81600189,12.81599998,38.86800003,9.086999893,4.903999805,1.225999951,7.339000225
15/12/2016 03:00,45.31800079,13.23499966,39.29700089,9.248000145,6.162000179,1.246999979,6.899000168
15/12/2016 04:00,40.71099854,11.05700016,36.18799973,8.255999565,4.72300005,1.246999979,6.460000038
15/12/2016 05:00,40.54399872,11.47599983,35.25,7.987999916,5.660999775,1.258000016,6.020500183
15/12/2016 06:00,41.54899979,10.89000034,35.57099915,7.372000217,5.660999775,1.258000016,5.580999851
15/12/2016 07:00,46.90999985,12.64900017,41.25400162,8.845999718,5.043000221,1.225999951,5.142000198
15/12/2016 08:00,45.23500061,11.30900002,39.45800018,7.479000092,6.09800005,2.569000006,5.142000198
15/12/2016 09:00,50.0929985,14.99400043,44.01499939,10.31999969,6.077000141,2.569000006,7.558499813
15/12/2016 10:00,49.17200089,14.82699966,43.23799896,10.40100002,5.96999979,2.569000006,10.63500023
15/12/2016 11:00,51.76900101,16.41900063,46.13299942,11.57999992,5.651000023,2.569000006,14.1505003
15/12/2016 12:00,50.00899887,13.98900032,45.38199997,9.972000122,4.392000198,2.569000006,16.78700066
15/12/2016 13:00,51.01499939,15.83199978,45.43600082,11.0170002,5.724999905,2.601000071,18.32500076
15/12/2016 14:00,50.93099976,15.91600037,45.86500168,11.1239996,5.724999905,2.601000071,19.86300087
15/12/2016 15:00,47.4129982,14.6590004,42.35300064,10.48099995,3.869999886,2.601000071,19.2045002
15/12/2016 16:00,50.51200104,15.66499996,45.22100067,10.7489996,5.096000195,2.601000071,17.22649956
15/12/2016 17:00,54.2820015,16.41900063,48.1969986,11.28499985,6.333000183,2.601000071,17.22649956
15/12/2016 18:00,57.46500015,16.50200081,51.17200089,11.28499985,6.269000053,2.601000071,13.93099976
15/12/2016 19:00,50.59600067,12.48099995,44.47100067,8.015000343,6.15199995,1.386000037,12.83199978
15/12/2016 20:00,54.19800186,14.6590004,49.29600143,10.2130003,6.162000179,2.644000053,11.95300007
15/12/2016 21:00,56.20800018,16.16699982,49.88499832,10.96399975,6.364999771,1.386000037,10.85449982
15/12/2016 22:00,52.52299881,15.24600029,45.91799927,10.2130003,6.364999771,1.386000037,10.41499996
15/12/2016 23:00,49.50699997,14.74300003,43.34500122,10.1590004,5.745999813,1.246999979,9.975999832
16/12/2016 00:00,47.4129982,13.82199955,42.32600021,9.944999695,5.745999813,1.246999979,9.31649971
16/12/2016 01:00,46.57500076,13.82199955,40.66400146,9.569999695,6.065999985,1.246999979,8.876999855
16/12/2016 02:00,45.73699951,13.65400028,39.1629982,9.515999794,5.223999977,2.494999886,8.218000412
16/12/2016 03:00,46.15599823,13.73799992,40.15499878,9.48900032,6.396999836,1.269000053,7.777999878
16/12/2016 04:00,45.48600006,13.65400028,40.42300034,9.998999596,5.106999874,1.269000053,7.339000225
16/12/2016 05:00,45.15100098,13.31900024,39.29700089,9.302000046,6.460999966,1.269000053,6.899000168
16/12/2016 06:00,48.91999817,14.49199963,42.7820015,10.10599995,5.394999981,1.246999979,6.899000168
16/12/2016 07:00,41.13000107,9.213999748,36.29499817,6.004000187,5.127999783,1.225999951,6.460000038
16/12/2016 08:00,45.90499878,10.63899994,39.24399948,6.326000214,6.364999771,1.225999951,6.460000038
16/12/2016 09:00,51.43399811,14.40799999,47.36600113,10.72200012,4.03000021,1.225999951,7.777999878
16/12/2016 10:00,47.66400146,11.97900009,43.96099854,8.630999565,4.03000021,0,10.85449982
16/12/2016 11:00,51.68500137,14.15699959,46.88299942,9.864999771,4.03000021,1.236999989,14.59000015
16/12/2016 12:00,50.68000031,14.15699959,46.77600098,10.53499985,4.03000021,1.236999989,17.66600037
16/12/2016 13:00,49.84199905,15.07800007,45.6230011,11.31200027,4.03000021,1.460999966,19.86300087
16/12/2016 14:00,50.76300049,15.66499996,46.24000168,11.23200035,4.30700016,1.460999966,21.18149948
16/12/2016 15:00,50.00899887,15.07800007,46.37400055,11.20499992,3.092000008,1.524999976,20.74200058
16/12/2016 16:00,52.10400009,15.07800007,47.1780014,10.98999977,4.339000225,1.332999945,19.64349937
16/12/2016 17:00,37.02500153,8.711999893,31.71100044,5.656000137,4.339000225,1.300999999,17.44599915
16/12/2016 18:00,35.76900101,6.868999958,31.36300087,4.100999832,5.565000057,1.31099999,15.46850014
16/12/2016 19:00,35.85300064,7.623000145,29.96899986,4.18200016,5.532999992,1.534999967,13.93050003
16/12/2016 20:00,36.27199936,7.706999779,29.94199944,4.315999985,6.184000015,1.534999967,12.39249992
16/12/2016 21:00,32.33399963,6.031000137,26.75200081,3.243000031,6.236999989,1.236999989,11.07450008
16/12/2016 22:00,28.22999954,4.271999836,23.5890007,2.332000017,4.531000137,1.289999962,9.755999565
16/12/2016 23:00,27.3920002,5.863999844,21.41799927,3.082999945,6.289999962,1.225999951,8.876999855
17/12/2016 00:00,22.45000076,4.271999836,18.36199951,2.332000017,4.647999763,1.225999951,7.998000145
17/12/2016 01:00,22.03100014,4.105000019,16.91399956,1.902999997,4.690999985,1.215000033,7.558499813
17/12/2016 02:00,22.78499985,4.690999985,17.20899963,2.278000116,5.948999882,1.269000053,7.558499813
17/12/2016 03:00,20.94199944,0,16.08300018,2.063999891,4.679999828,1.289999962,7.558499813
17/12/2016 04:00,19.51799965,0,14.7159996,1.769000053,4.829999924,1.289999962,7.338500023
17/12/2016 05:00,20.77400017,0,15.14500046,1.741999984,4.872000217,1.289999962,7.118999958
17/12/2016 06:00,22.03100014,0,16.70000076,1.661999941,4.850999832,1.36500001,6.679999828
17/12/2016 07:00,22.45000076,0,18.30800056,2.00999999,4.850999832,1.215000033,6.240499973
17/12/2016 08:00,25.38199997,4.775000095,20.07799911,2.46600008,4.967999935,1.246999979,5.800499916
17/12/2016 09:00,25.29800034,5.445000172,21.55200005,3.457999945,3.380000114,1.279000044,7.77850008
17/12/2016 10:00,27.14100075,6.198999882,22.5170002,3.753000021,4.65899992,1.279000044,10.19550037
17/12/2016 11:00,27.05699921,5.947999954,22.54400063,3.592000008,4.626999855,1.215000033,13.71100044
17/12/2016 12:00,24.37599945,4.690999985,20.18499947,2.599999905,4.626999855,1.215000033,16.56749916
17/12/2016 13:00,24.62800026,5.193999767,19.83600044,3.082999945,4.510000229,1.225999951,18.98450089
17/12/2016 14:00,24.125,4.859000206,19.48800087,2.815000057,4.510000229,1.236999989,21.8409996
17/12/2016 15:00,24.29299927,5.528999805,19.83600044,3.351000071,4.03000021,1.546000004,22.06049919
17/12/2016 16:00,26.3029995,5.696000099,21.60499954,3.243000031,4.03000021,1.546000004,20.96199989
17/12/2016 17:00,32.5019989,7.454999924,27.42200089,4.262000084,5.639999866,2.772000074,18.98450089
17/12/2016 18:00,35.26599884,8.041999817,30.66600037,5.441999912,4.264999866,1.557000041,17.22649956
17/12/2016 19:00,34.84700012,8.125,29.35199928,5.254000187,5.522999763,1.557000041,16.12800026
17/12/2016 20:00,36.27199936,8.87899971,30.04899979,5.281000137,5.597000122,1.557000041,14.80949974
17/12/2016 21:00,34.34500122,8.125,29.43300056,5.173999786,5.607999802,1.557000041,13.71100044
17/12/2016 22:00,33.17200089,7.706999779,27.34199905,4.637000084,5.629000187,1.557000041,13.05150032
17/12/2016 23:00,30.74300003,7.454999924,25.65299988,4.717999935,5.683000088,1.557000041,12.83199978
18/12/2016 00:00,28.98399925,6.701000214,23.2140007,3.805999994,5.683000088,1.557000041,12.39249992
18/12/2016 01:00,27.97900009,6.282999992,22.00799942,3.351000071,6.193999767,1.577999949,12.17249966
18/12/2016 02:00,26.05200005,5.611999989,20.37199974,3.163000107,4.647999763,1.577999949,11.73349953
18/12/2016 03:00,25.71699905,5.27699995,19.91699982,2.654000044,5.906000137,1.577999949,11.51350021
18/12/2016 04:00,25.8010006,5.611999989,20.0510006,3.135999918,5.34100008,1.258000016,10.63449955
18/12/2016 05:00,24.71199989,5.193999767,20.63999939,3.592000008,5.34100008,0,9.755999565
18/12/2016 06:00,26.72200012,4.941999912,22.06100082,3.002000093,5.320000172,1.236999989,9.31649971
18/12/2016 07:00,26.63800049,4.271999836,22.30200005,2.278000116,4.072999954,1.343000054,8.876999855
18/12/2016 08:00,0,0,23.0529995,3.163000107,5.40500021,1.396999955,8.876999855
18/12/2016 09:00,0,0,24.36599922,3.726000071,5.256000042,1.396999955,10.63449955
18/12/2016 10:00,0,0,26.77899933,3.887000084,4.541999817,1.332999945,13.27149963
18/12/2016 11:00,0,0,27.15399933,3.269999981,4.541999817,1.215000033,15.2489996
18/12/2016 12:00,0,0,24.6609993,2.438999891,4.541999817,1.481999993,17.44599915
18/12/2016 13:00,0,0,25.03700066,3.135999918,4.765999794,1.279000044,19.6439991
18/12/2016 14:00,0,0,24.34000015,3.404000044,4.765999794,1.279000044,21.8409996
18/12/2016 15:00,0,0,25.49200058,3.484999895,4.776000023,2.569000006,22.06049919
18/12/2016 16:00,0,0,26.13599968,3.269999981,6.929999828,2.569000006,21.4015007
18/12/2016 17:00,0,0,27.87800026,3.351000071,5.703999996,2.569000006,20.52249908
18/12/2016 18:00,0,0,29.24500084,3.887000084,5.703999996,2.569000006,19.42399979
18/12/2016 19:00,34.68000031,7.454999924,28.68199921,4.289000034,5.629000187,2.569000006,18.54500008
18/12/2016 20:00,33.50699997,6.784999847,27.77099991,3.698999882,5.629000187,2.569000006,17.22649956
18/12/2016 21:00,33.50699997,6.618000031,27.4489994,3.592000008,5.576000214,1.322000027,15.90849972
18/12/2016 22:00,31.66399956,7.037000179,25.22400093,3.671999931,5.565000057,1.322000027,14.59000015
18/12/2016 23:00,29.06699944,6.031000137,23.0529995,2.894999981,5.532999992,1.322000027,14.1505003
19/12/2016 00:00,25.88400078,4.941999912,21.39100075,2.760999918,5.532999992,1.322000027,13.93099976
19/12/2016 01:00,26.80599976,6.618000031,21.39100075,3.779999971,6.119999886,1.322000027,13.71100044
19/12/2016 02:00,32.25099945,8.628000259,26.67200089,5.656000137,4.829999924,1.322000027,13.71100044
19/12/2016 03:00,30.74300003,8.963000298,24.92900085,5.816999912,6.109000206,1.322000027,13.71100044
19/12/2016 04:00,36.68999863,9.968000412,31.25600052,6.861999989,6.204999924,1.322000027,13.27149963
19/12/2016 05:00,45.56999969,15.32999992,40.23500061,11.47299957,6.024000168,2.579999924,12.83199978
19/12/2016 06:00,46.90999985,15.49699974,41.73699951,11.76799965,4.755000114,2.579999924,12.83199978
19/12/2016 07:00,45.31800079,14.15699959,42.27299881,11.09799957,3.476000071,0,12.83199978
19/12/2016 08:00,42.88899994,12.48099995,38.01100159,9.086999893,4.734000206,1.460999966,13.05200005
19/12/2016 09:00,47.99900055,16.58600044,44.31000137,12.92000008,3.433000088,1.417999983,15.02950001
19/12/2016 10:00,46.0719986,13.65400028,41.33399963,9.998999596,4.670000076,1.215000033,18.32500076
19/12/2016 11:00,48.5019989,14.15699959,44.14899826,10.80300045,3.444000006,1.279000044,21.8409996
19/12/2016 12:00,48.66899872,14.99400043,44.04199982,11.41899967,4.797999859,1.225999951,23.37899971
19/12/2016 13:00,48.91999817,16.25099945,44.47100067,12.57199955,4.519999981,1.225999951,24.91650009
19/12/2016 14:00,47.1609993,16.16699982,43.31800079,12.89400005,4.519999981,1.258000016,27.77350044
19/12/2016 15:00,49.84199905,18.26099968,45.46300125,14.39500046,4.552000046,1.215000033,27.55349922
19/12/2016 16:00,48.5019989,16.16699982,44.60499954,12.35700035,4.478000164,1.215000033,26.67499924
19/12/2016 17:00,53.44400024,17.34000015,46.58800125,12.11600018,5.703999996,2.536999941,25.57600021
19/12/2016 18:00,50.93099976,17.00499916,45.89099884,12.89400005,4.872000217,2.536999941,23.81850052
19/12/2016 19:00,48.25,13.82199955,43.23799896,10.13300037,4.850999832,1.322000027,22.93950081
19/12/2016 20:00,53.36000061,15.91600037,47.28499985,11.17800045,6.065999985,1.514000058,22.5
19/12/2016 21:00,55.0359993,17.67499924,48.9469986,12.54500008,6.087999821,1.514000058,22.28050041
19/12/2016 22:00,52.43899918,17.34000015,46.85599899,12.7329998,5.512000084,1.514000058,22.28050041
19/12/2016 23:00,50.17699814,16.67000008,45.06000137,12.57199955,5.491000175,1.514000058,22.28050041
20/12/2016 00:00,46.32400131,14.49199963,42.13899994,10.96399975,4.190000057,1.225999951,21.62100029
20/12/2016 01:00,44.81600189,14.57600021,40.7179985,11.28499985,4.190000057,1.279000044,19.8635006
20/12/2016 02:00,47.32899857,15.41300011,42.27299881,11.47299957,4.190000057,1.225999951,18.10549927
20/12/2016 03:00,46.90999985,15.1619997,41.97800064,11.47299957,4.31799984,1.225999951,17.22649956
20/12/2016 04:00,43.05699921,14.32400036,38.30500031,10.90999985,4.31799984,1.246999979,16.78700066
20/12/2016 05:00,47.1609993,15.58100033,42.35300064,12.00899982,4.31799984,1.236999989,15.90849972
20/12/2016 06:00,48.33399963,16.25099945,44.90000153,13.08100033,4.093999863,0,15.6885004
20/12/2016 07:00,42.05199814,12.64900017,38.76100159,9.838000298,3.891000032,0,15.6885004
20/12/2016 08:00,48.8370018,15.49699974,43.34500122,11.47299957,5.235000134,1.353999972,15.46850014
20/12/2016 09:00,51.60100174,17.0890007,47.6609993,12.86699963,3.986999989,1.246999979,15.46850014
20/12/2016 10:00,47.7480011,13.56999969,44.31000137,10.2130003,2.611999989,0,16.56749916
20/12/2016 11:00,48.66899872,13.40299988,45.0340004,10.2130003,3.944999933,0,17.22649956
20/12/2016 12:00,48.66899872,14.57600021,44.73899841,10.88300037,3.582000017,1.36500001,17.66600037
20/12/2016 13:00,52.35499954,16.75399971,47.52700043,12.59899998,4.861999989,1.353999972,18.10549927
20/12/2016 14:00,49.67399979,15.66499996,46.02500153,12.00899982,3.625,0,18.54500008
20/12/2016 15:00,53.86299896,18.09399986,48.86700058,13.83199978,4.840000153,1.450000048,18.54500008
20/12/2016 16:00,54.86800003,17.67499924,49.18899918,12.84000015,5.480000019,1.246999979,18.54500008
20/12/2016 17:00,57.2140007,17.9260006,51.09199905,12.86699963,5.480000019,1.246999979,18.76499939
20/12/2016 18:00,55.95700073,17.34000015,51.01100159,12.97399998,5.309000015,1.215000033,18.76499939
20/12/2016 19:00,51.18199921,14.40799999,45.67699814,10.31999969,5.085000038,1.225999951,18.98450089
20/12/2016 20:00,49.92599869,13.90499973,44.79199982,10.2130003,5.085000038,1.738000035,18.98450089
20/12/2016 21:00,52.85800171,16.83699989,47.6609993,12.70600033,4.679999828,1.246999979,18.10549927
20/12/2016 22:00,51.60100174,16.41900063,46.88299942,12.38399982,4.808000088,1.215000033,17.88599968
20/12/2016 23:00,48.75299835,15.49699974,44.38999939,12.06299973,4.808000088,0,17.66600037
21/12/2016 00:00,44.39699936,14.24100018,39.80699921,11.0710001,4.850999832,1.269000053,17.66600037
21/12/2016 01:00,46.4070015,14.74300003,41.57600021,11.33899975,4.958000183,1.386000037,17.66600037
21/12/2016 02:00,45.65399933,14.32400036,41.11999893,11.23200035,4.958000183,1.246999979,18.10549927
21/12/2016 03:00,42.72200012,13.98900032,37.84999847,10.66899967,5.043000221,1.246999979,18.10549927
21/12/2016 04:00,42.72200012,13.98900032,38.76100159,10.66899967,3.28399992,1.42900002,18.32550049
21/12/2016 05:00,47.1609993,15.24600029,42.27299881,11.71399975,5.522999763,1.258000016,18.76449966
21/12/2016 06:00,47.66400146,15.74800014,43.13000107,12.49100018,4.882999897,0,18.76449966
21/12/2016 07:00,45.23500061,13.31900024,40.26200104,9.972000122,4.914999962,1.258000016,18.10549927
21/12/2016 08:00,44.06200027,11.3920002,40.18199921,8.711999893,4.541999817,0,17.66600037
21/12/2016 09:00,50.76300049,17.34000015,46.37400055,13.67099953,4.31799984,1.269000053,18.10549927
21/12/2016 10:00,48.8370018,14.07299995,43.77399826,10.42700005,4.519999981,1.246999979,18.10549927
21/12/2016 11:00,49.3390007,13.40299988,45.22100067,10.13300037,4.423999786,0,17.88599968
21/12/2016 12:00,51.76900101,15.58100033,47.01699829,11.84799957,4.423999786,1.236999989,17.66600037
21/12/2016 13:00,51.85200119,16.83699989,48.00899887,12.97399998,3.507999897,1.31099999,16.56749916
21/12/2016 14:00,50.76300049,16.92099953,47.3390007,13.18799973,3.34800005,1.225999951,16.34749985
21/12/2016 15:00,51.93600082,17.25600052,48.22399902,13.61699963,4.328999996,1.225999951,16.34749985
21/12/2016 16:00,51.85200119,16.92099953,47.90200043,13.26900005,4.243000031,0,16.34749985
21/12/2016 17:00,55.62200165,17.34000015,51.17200089,13.51000023,5.468999863,0,16.34749985
21/12/2016 18:00,56.37599945,17.84300041,51.11899948,13.32199955,5.352000237,1.386000037,16.12800026
21/12/2016 19:00,49.67399979,13.23499966,44.06900024,9.409000397,5.352000237,1.215000033,16.12800026
21/12/2016 20:00,54.11399841,17.0890007,48.89400101,12.86699963,5.267000198,1.258000016,16.12800026
21/12/2016 21:00,53.44400024,16.58600044,49.40299988,12.89400005,5.138999939,0,15.90799999
21/12/2016 22:00,49.75799942,15.74800014,45.67699814,12.33100033,5.117000103,0,15.90799999
21/12/2016 23:00,45.40200043,14.57600021,41.14699936,11.36600018,5.106999874,1.31099999,16.12800026
22/12/2016 00:00,44.31299973,14.15699959,39.02899933,10.93700027,5.181000233,1.236999989,15.90799999
22/12/2016 01:00,41.46500015,12.81599998,37.95700073,10.50800037,3.539999962,0,15.24950027
22/12/2016 02:00,40.125,12.56499958,35.8390007,9.864999771,4.872000217,1.279000044,14.80949974
22/12/2016 03:00,43.97800064,14.07299995,39.51200104,10.98999977,3.986999989,1.258000016,14.59000015
22/12/2016 04:00,43.39199829,13.98900032,39.1629982,11.23200035,3.954999924,0,14.36999989
22/12/2016 05:00,42.80500031,13.73799992,38.0909996,10.5880003,4.882999897,1.269000053,14.36999989
22/12/2016 06:00,45.48600006,14.32400036,42.32600021,11.68700027,3.209000111,0,13.93099976
22/12/2016 07:00,48.75299835,14.99400043,43.47900009,11.55300045,4.499000072,1.225999951,13.93099976
22/12/2016 08:00,42.3030014,10.80599976,38.03699875,7.532000065,3.390000105,1.279000044,13.93099976
22/12/2016 09:00,45.40200043,12.56499958,41.92399979,9.838000298,3.390000105,0,14.36999989
22/12/2016 10:00,49.3390007,15.1619997,44.73899841,11.4460001,4.734000206,1.215000033,14.81000042
22/12/2016 11:00,51.76900101,16.33499908,47.36600113,12.46500015,4.552000046,1.236999989,16.12800026
22/12/2016 12:00,50.51200104,16.50200081,46.64199829,13.13500023,3.325999975,0,18.32550049
22/12/2016 13:00,49.00400162,17.34000015,44.55099869,13.4829998,4.59499979,1.406999946,20.08300018
22/12/2016 14:00,51.09799957,17.25600052,46.07899857,13.0010004,4.434999943,1.225999951,21.18149948
22/12/2016 15:00,50.26100159,16.58600044,45.99900055,12.84000015,3.197999954,1.42900002,21.62100029
22/12/2016 16:00,54.19800186,18.09399986,49.40299988,13.77799988,4.499000072,1.236999989,21.18149948
22/12/2016 17:00,54.95199966,17.5909996,49.21500015,12.6789999,5.916999817,1.236999989,20.08300018
22/12/2016 18:00,56.45999908,17.17200089,50.55599976,12.57199955,5.352000237,1.300999999,18.98450089
22/12/2016 19:00,50.51200104,14.15699959,45.4090004,10.05200005,5.352000237,1.386000037,18.54500008
